Date,ID,Title,Artist,ISRC,Likes,,
30/07/2021,1026185437,2055,Sleepy Hallow,,175265,,
30/07/2021,1023058027,Polo G - RAPSTAR,POLO G,,568449,,
30/07/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,121712,,
30/07/2021,1039539274,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,,219914,,
30/07/2021,1071204931,Ed Sheeran - Bad Habits,Ed Sheeran,,136563,,
30/07/2021,1083383002,Nevada,YoungBoy Never Broke Again,,65594,,
30/07/2021,999006520,Drake - Wants and Needs (feat. Lil Baby),octobersveryown,,292850,,
30/07/2021,1056690214,Tell Em,cochise,,164564,,
30/07/2021,1073156011,Red Light Green Light,Baby Jesus (DaBaby),,86915,,
30/07/2021,1034990764,Wockesha,MoneyBagg Yo,,208223,,
30/07/2021,1044071974,Trippie Redd - Miss The Rage Ft. Playboi Carti,Trippie Redd,,390704,,
30/07/2021,924613324,Back In Blood (feat. Lil Durk),Pooh Shiesty,,530240,,
30/07/2021,928525519,Future & Lil Uzi Vert - Drankin N Smokin,Lil Uzi Vert,,252227,,
30/07/2021,1061728813,Late At Night,Roddy Ricch,,114783,,
30/07/2021,1020411538,4 Da Gang (with Roddy Ricch),42 Dugg,,153971,,
30/07/2021,1068407101,Ball If I Want To,Baby Jesus (DaBaby),,80971,,
30/07/2021,983561995,Calling My Phone (feat. 6lack),Lil Tjay,,562185,,
30/07/2021,951579934,NBA YoungBoy - Nevada Unreleased,slatt shah,,106147,,
30/07/2021,431054574,Gunna - Sold Out Dates Feat. Lil Baby [Prod. Turbo & Ghetto Guitar],DJ_Fly_Guy,,571671,,
30/07/2021,877107568,Stunna2Fly - Wack Jumper Remix,Stunna2Fly,,108465,,
30/07/2021,1067887690,DDG - ICarly Freestyle,D40,,,,
30/07/2021,1075291135,Cabo,BANKROL HAYDEN,,43597,,
30/07/2021,813327142,3 Headed Goat feat. Lil Baby and Polo G,Lil Durk,,604125,,
30/07/2021,1032039724,Antisocial (feat. Slump6s) [prod. Maajins x CGM],BabySantana,,106663,,
30/07/2021,1060725346,Lil Baby, Lil Durk,,89314,,
30/07/2021,1026522937,Young Thug - SKII Ft. Gunna (Prod. Wheezy) (Official Audio),Tre Savage ?,,44770,,
30/07/2021,1013619421,Tombstone,Rod Wave,,290572,,
30/07/2021,661036613,Knock Knock (prod+ Lil Tecca),SoFaygo,,268120,,
30/07/2021,1082729113,Funk Flex - Lurkin Remix (Feat. King Von & Polo G) [Unreleased],LeakWrld,,33031,,
30/07/2021,1060725400,Lil Baby, Lil Durk,,89836,,
30/07/2021,1064620738,Polo G - Toxic,POLO G,,70377,,
30/07/2021,816595933,Polo G - Martin & Gina,POLO G,,618302,,
30/07/2021,743999932,9 Times Out Of 10 (feat. Lil Baby),Big Havi,,221671,,
30/07/2021,1074518497,Tyler, The Creator feat. YoungBoy Never Broke Again and Ty Dolla $ign - WUSYANAME,,67379,,
30/07/2021,729604123,,LUCKY3RD,,94119,,
30/07/2021,937006552,Lil Baby - On Me,Lil Baby,,388085,,
30/07/2021,1052667649,Switch it Up (feat. G Herbo, No More Heroes),,57858,,
30/07/2021,1056040759,ft OGbobbybillions ,blueface,,90905,,
30/07/2021,1035859378,Final Warning,NLE Choppa,,124949,,
30/07/2021,1064621482,Polo G feat. The Kid LAROI & Lil Durk - No Return,POLO G,,87712,,
30/07/2021,959517559,GYALIS - CAPELLA GREY (prod. by CAPELLA GREY),Allepac Family,,49644,,
30/07/2021,1019737993,Spinabenz x Yungeen Ace x FastMoney Goon x Whoppa Wit Da Choppa - Who I Smoke,Yungeen Ace,,212279,,
30/07/2021,1048532914,White Teeth,YoungBoy Never Broke Again,,172997,,
30/07/2021,975542488,Pain,pinkpantheress,,109735,,
30/07/2021,373180994,All Girls Are The Same,Juice WRLD,,1895495,,
30/07/2021,840323260,CEO Trayle - Ok Cool (Prod. by Rudynovski),Q.,,42966,,
30/07/2021,998923204,Only The Family & Lil Durk - Hellcats & Trackhawks,Lil Durk,,190264,,
30/07/2021,922916881,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),The Kid LAROI.,,198618,,
30/07/2021,1087179412,Slow Motion Freestyle,Isaiah Rashad,,27784,,
30/07/2021,1084311661,Gossip ft. Too $hort (Prod. Uce Lee),Rob $TONE,,19804,,
30/07/2021,634533960,SOLVED THE PROBLEM,COMETHAZINE,,196898,,
30/07/2021,312797091,From The D To The A feat. Lil Yachty,Tee Grizzley,,1691636,,
30/07/2021,1064620216,Polo G - Black Hearted,POLO G,,70082,,
30/07/2021,855569809,HIM.,Jaywall,,137597,,
30/07/2021,1072829350,NLE Choppa -  Letter To My Daughter,Rocknroll,,17745,,
30/07/2021,1019246533,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,,106312,,
30/07/2021,1055542654,T-wayne - Player,T-wayne,,31815,,
30/07/2021,1060249351,Lil Baby, Lil Durk - How It Feels,,64581,,
30/07/2021,878028175,Moonwalking in Calabasas (Remix) [feat. Blueface],DDG,,187272,,
30/07/2021,763890439,Took Her To The O,King Von,,603602,,
30/07/2021,1042589146,Lil Tecca - Never Left,Lil Tecca ?,,127102,,
30/07/2021,1081335103,$ILKMONEY - MY POTNA DEM,jalele2Raww ?,,34879,,
30/07/2021,1052248927,Polo G & Lil Wayne - GANG GANG (with Lil Wayne),POLO G,,109125,,
30/07/2021,952032571,Still Trappin' w/ King Von,Lil Durk,,268945,,
30/07/2021,984680650,No Hoodie,Curly J,,40494,,
30/07/2021,1003330801,Street Runner,Rod Wave,,215053,,
30/07/2021,1010766649,MO3 & OG Bobby Billions - Outside,Mo3,,76042,,
30/07/2021,1052668531,24 Hours (feat. Lil Durk),A BOOGIE WIT DA HOODIE,,76439,,
30/07/2021,1088501041,Pop Smoke - Bout A Million (feat. 21 Savage & 42 Dugg),POP SMOKE,,32096,,
30/07/2021,1088499106,Pop Smoke - 30 (feat. Bizzy Banks),POP SMOKE,,28999,,
30/07/2021,1048163956,good 4 u,Olivia Rodrigo,,154809,,
30/07/2021,1009475770,Headshot,Lil Tjay,,189489,,
30/07/2021,690770410,Bandit ft. NBA Youngboy,Juice WRLD,,1512792,,
30/07/2021,1084381669,Motley Crew,Post Malone,,26512,,
30/07/2021,1084815142,Prada Remix (feat. Lil Tecca) [VIDEO IN DESC],BabySantana,,28265,,
30/07/2021,850506619,Pop Smoke - What You Know Bout Love,POP SMOKE,,587790,,
30/07/2021,1052735683,Maybach (feat. Future),42 Dugg,,50537,,
30/07/2021,783914911,Rvssian, Lil Mosey,,273185,,
30/07/2021,850507126,Pop Smoke - For The Night (feat. Lil Baby & DaBaby),POP SMOKE,,872552,,
30/07/2021,339318387,XXXTENTACION - Fuck Love  (feat. Trippie Redd),XXXTENTACION,,2902604,,
30/07/2021,977984449,DUSTY LOCANE - ROLLIN N CONTROLLIN FREESTYLE (TikTok) I walk in the spot 30 on me and some chops,Reelaxxx,,55383,,
30/07/2021,1077630940,Cry No More,G Herbo,,30025,,
30/07/2021,482681907,Lil Uzi Vert - Top,Trackaholics,,341295,,
30/07/2021,229787464,Gassed Up,Nebu Kiniza,,1768839,,
30/07/2021,1060248796,Lil Baby, Lil Durk - Okay,,45987,,
30/07/2021,920782135,Chanel Bag Prod. @geehues x @1yeezo,KILLBUNK (@killbunk),,94632,,
30/07/2021,760419946,Me and My Guitar,A BOOGIE WIT DA HOODIE,,358841,,
30/07/2021,579632454,NLE Choppa X White $osa-Hit The Scene(Official Audio),Str8Bangerz Hit's,,439271,,
30/07/2021,969004966,NBA YoungBoy - Walk In The Rain,ABOVE ALL,,19634,,
30/07/2021,646792641,Clever - All In (feat. Polo G, G Herbo),,164096,,
30/07/2021,373181102,DARK PLACE (demo),Juice WRLD,,,,
30/07/2021,1066159183,Thot Shit,Megan Thee Stallion,,67313,,
30/07/2021,656255261,Pop Smoke - Dior,POP SMOKE,,986325,,
30/07/2021,1066292437,Feelin' Peachy,Kodak Black,,43780,,
30/07/2021,1007053408,Trendsetter (Prod. RAN),Yvng Tella,,40023,,
30/07/2021,574858791,Robbery,Juice WRLD,,1620190,,
30/07/2021,973586695,Time Today,MoneyBagg Yo,,149425,,
30/07/2021,1088499046,Pop Smoke - More Time,POP SMOKE,,19820,,
30/07/2021,1088499322,Pop Smoke - Woo Baby (feat. Chris Brown),POP SMOKE,,26442,,
30/07/2021,1088499232,Pop Smoke - Merci Beaucoup,POP SMOKE,,18132,,
30/07/2021,1083312043,MATERIALISM AS A MEANS TO AN END,$UICIDEBOY$,,32583,,
30/07/2021,1051744639,Outside - Blueface (ft. OG Bobby Billions),ethanw2,,40589,,
30/07/2021,1090451293,Kodak Black - Senseless,rapcomeup,,67183,,
30/07/2021,1086195169,MIA,ssgkobe,,17005,,
30/07/2021,1088500204,Pop Smoke - Brush Em (feat. Rah Swish),POP SMOKE,,18481,,
30/07/2021,1088500420,Pop Smoke - Beat The Speaker,POP SMOKE,,16387,,
30/07/2021,1088500051,Pop Smoke - Tell The Vision (feat. Kanye West & Pusha T),POP SMOKE,,17777,,
30/07/2021,1078392811,Lil Nas X - Industry Baby but without Jack Harlow,weyki,,17318,,
30/07/2021,1079066473,How,JayPareil,,16449,,
30/07/2021,1088500522,Pop Smoke - Manslaughter (feat. Rick Ross & The-Dream),POP SMOKE,,15246,,
30/07/2021,1088088901,Gyalis (Remix),A BOOGIE WIT DA HOODIE,,31285,,
30/07/2021,1088712469,Pop Smoke, Lil Tjay,,17003,,
30/07/2021,1084609885,BenjiBlueBills - GTFOH (Prod. MayDay),BenjiBlueBills,,6988,,
30/07/2021,1089099313,Teen Bean,Ken Carson,,17221,,
30/07/2021,1005564706,Hood Melody (feat. Youngboy Never Broke Again),DDG,,60474,,
30/07/2021,1092488809,Lil Xxel, Tyga,,30715,,
30/07/2021,741122344,Heart Gone,3xBravo,,173831,,
30/07/2021,1084280971,Run Run,Shenseea,,13401,,
30/07/2021,1091068756,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,40559,,
30/07/2021,1091006467,NOT SOBER (feat. Polo G & Stunna Gambino),The Kid LAROI.,,26633,,
30/07/2021,1043425303,HomeGirl (Werk) (feat. Renni Rucci) (Remix),D Gulley,,10401,,
30/07/2021,585341778,YG Rob x 7FN - Way Up,Yg Rob,,188224,,
30/07/2021,424809426,YNW MELLY - VIRTUAL (BLUE BALENCIAGAS),YNW Melly,,934111,,
30/07/2021,1087503007,5500 Degrees (feat. Lil Baby, 42 Dugg & Rylo Rodriguez),,EST Gee,15691,
30/07/2021,658842353,Crash Flow (Aint Trippin) [feat. Taeman],Rae Rae,,267770,,
30/07/2021,1090690882,Over The Top (feat. Drake),Smiley,,18330,,
30/07/2021,1091007133,STILL CHOSE YOU (feat. Mustard),The Kid LAROI.,,13888,,
30/07/2021,953350048,santana & ka$hdami - 14 (video in desc),BabySantana,,37923,,
31/07/2021,1056306229,Touchable,Remble,,156193,,
31/07/2021,1082723470,Stay (with Justin Bieber),The Kid LAROI.,,87654,,
31/07/2021,1026185437,2055,Sleepy Hallow,,178707,,
31/07/2021,1023058027,Polo G - RAPSTAR,POLO G,,569558,,
31/07/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,127063,,
31/07/2021,1039539274,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,,221000,,
31/07/2021,1071204931,Ed Sheeran - Bad Habits,Ed Sheeran,,137552,,
31/07/2021,1083383002,Nevada,YoungBoy Never Broke Again,,67878,,
31/07/2021,999006520,Drake - Wants and Needs (feat. Lil Baby),octobersveryown,,293679,,
31/07/2021,1056690214,Tell Em,cochise,,165654,,
31/07/2021,1073156011,Red Light Green Light,Baby Jesus (DaBaby),,87967,,
31/07/2021,1034990764,Wockesha,MoneyBagg Yo,,209144,,
31/07/2021,1044071974,Trippie Redd - Miss The Rage Ft. Playboi Carti,Trippie Redd,,391730,,
31/07/2021,924613324,Back In Blood (feat. Lil Durk),Pooh Shiesty,,530877,,
31/07/2021,928525519,Future & Lil Uzi Vert - Drankin N Smokin,Lil Uzi Vert,,253018,,
31/07/2021,1061728813,Late At Night,Roddy Ricch,,115880,,
31/07/2021,1020411538,4 Da Gang (with Roddy Ricch),42 Dugg,,154717,,
31/07/2021,1068407101,Ball If I Want To,Baby Jesus (DaBaby),,81777,,
31/07/2021,983561995,Calling My Phone (feat. 6lack),Lil Tjay,,562835,,
31/07/2021,951579934,NBA YoungBoy - Nevada Unreleased,slatt shah,,106158,,
31/07/2021,431054574,Gunna - Sold Out Dates Feat. Lil Baby [Prod. Turbo & Ghetto Guitar],DJ_Fly_Guy,,572016,,
31/07/2021,877107568,Stunna2Fly - Wack Jumper Remix,Stunna2Fly,,108611,,
31/07/2021,1067887690,DDG - ICarly Freestyle,D40,,,,
31/07/2021,1075291135,Cabo,BANKROL HAYDEN,,44774,,
31/07/2021,813327142,3 Headed Goat feat. Lil Baby and Polo G,Lil Durk,,604731,,
31/07/2021,1032039724,Antisocial (feat. Slump6s) [prod. Maajins x CGM],BabySantana,,107849,,
31/07/2021,1060725346,Lil Baby, Lil Durk,,89806,,
31/07/2021,1026522937,Young Thug - SKII Ft. Gunna (Prod. Wheezy) (Official Audio),Tre Savage ?,,44968,,
31/07/2021,1013619421,Tombstone,Rod Wave,,291115,,
31/07/2021,661036613,Knock Knock (prod+ Lil Tecca),SoFaygo,,268811,,
31/07/2021,1082729113,Funk Flex - Lurkin Remix (Feat. King Von & Polo G) [Unreleased],LeakWrld,,33224,,
31/07/2021,1060725400,Lil Baby, Lil Durk,,90538,,
31/07/2021,1064620738,Polo G - Toxic,POLO G,,70868,,
31/07/2021,816595933,Polo G - Martin & Gina,POLO G,,618816,,
31/07/2021,743999932,9 Times Out Of 10 (feat. Lil Baby),Big Havi,,222312,,
31/07/2021,1074518497,Tyler, The Creator feat. YoungBoy Never Broke Again and Ty Dolla $ign - WUSYANAME,,67796,,
31/07/2021,729604123,,LUCKY3RD,,94319,,
31/07/2021,937006552,Lil Baby - On Me,Lil Baby,,388570,,
31/07/2021,1052667649,Switch it Up (feat. G Herbo, No More Heroes),,58675,,
31/07/2021,1056040759,ft OGbobbybillions ,blueface,,91495,,
31/07/2021,1035859378,Final Warning,NLE Choppa,,125463,,
31/07/2021,1064621482,Polo G feat. The Kid LAROI & Lil Durk - No Return,POLO G,,88043,,
31/07/2021,959517559,GYALIS - CAPELLA GREY (prod. by CAPELLA GREY),Allepac Family,,50610,,
31/07/2021,1019737993,Spinabenz x Yungeen Ace x FastMoney Goon x Whoppa Wit Da Choppa - Who I Smoke,Yungeen Ace,,212612,,
31/07/2021,1048532914,White Teeth,YoungBoy Never Broke Again,,173401,,
31/07/2021,975542488,Pain,pinkpantheress,,111335,,
31/07/2021,373180994,All Girls Are The Same,Juice WRLD,,1895902,,
31/07/2021,840323260,CEO Trayle - Ok Cool (Prod. by Rudynovski),Q.,,43811,,
31/07/2021,998923204,Only The Family & Lil Durk - Hellcats & Trackhawks,Lil Durk,,190681,,
31/07/2021,922916881,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),The Kid LAROI.,,199083,,
31/07/2021,1087179412,Slow Motion Freestyle,Isaiah Rashad,,28431,,
31/07/2021,1084311661,Gossip ft. Too $hort (Prod. Uce Lee),Rob $TONE,,20283,,
31/07/2021,634533960,SOLVED THE PROBLEM,COMETHAZINE,,197104,,
31/07/2021,312797091,From The D To The A feat. Lil Yachty,Tee Grizzley,,1692121,,
31/07/2021,1064620216,Polo G - Black Hearted,POLO G,,70324,,
31/07/2021,855569809,HIM.,Jaywall,,138137,,
31/07/2021,1072829350,NLE Choppa -  Letter To My Daughter,Rocknroll,,17859,,
31/07/2021,1019246533,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,,106969,,
31/07/2021,1055542654,T-wayne - Player,T-wayne,,32244,,
31/07/2021,1060249351,Lil Baby, Lil Durk - How It Feels,,64900,,
31/07/2021,878028175,Moonwalking in Calabasas (Remix) [feat. Blueface],DDG,,187650,,
31/07/2021,763890439,Took Her To The O,King Von,,604015,,
31/07/2021,1042589146,Lil Tecca - Never Left,Lil Tecca ?,,127415,,
31/07/2021,1081335103,$ILKMONEY - MY POTNA DEM,jalele2Raww ?,,35240,,
31/07/2021,1052248927,Polo G & Lil Wayne - GANG GANG (with Lil Wayne),POLO G,,109350,,
31/07/2021,952032571,Still Trappin' w/ King Von,Lil Durk,,269395,,
31/07/2021,984680650,No Hoodie,Curly J,,40897,,
31/07/2021,1003330801,Street Runner,Rod Wave,,215337,,
31/07/2021,1010766649,MO3 & OG Bobby Billions - Outside,Mo3,,76524,,
31/07/2021,1052668531,24 Hours (feat. Lil Durk),A BOOGIE WIT DA HOODIE,,76864,,
31/07/2021,1088501041,Pop Smoke - Bout A Million (feat. 21 Savage & 42 Dugg),POP SMOKE,,32718,,
31/07/2021,1088499106,Pop Smoke - 30 (feat. Bizzy Banks),POP SMOKE,,29416,,
31/07/2021,1048163956,good 4 u,Olivia Rodrigo,,155637,,
31/07/2021,1009475770,Headshot,Lil Tjay,,189771,,
31/07/2021,690770410,Bandit ft. NBA Youngboy,Juice WRLD,,1513226,,
31/07/2021,1084381669,Motley Crew,Post Malone,,26922,,
31/07/2021,1084815142,Prada Remix (feat. Lil Tecca) [VIDEO IN DESC],BabySantana,,28586,,
31/07/2021,850506619,Pop Smoke - What You Know Bout Love,POP SMOKE,,588149,,
31/07/2021,1052735683,Maybach (feat. Future),42 Dugg,,50985,,
31/07/2021,783914911,Rvssian, Lil Mosey,,273407,,
31/07/2021,850507126,Pop Smoke - For The Night (feat. Lil Baby & DaBaby),POP SMOKE,,872964,,
31/07/2021,339318387,XXXTENTACION - Fuck Love  (feat. Trippie Redd),XXXTENTACION,,2902917,,
31/07/2021,977984449,DUSTY LOCANE - ROLLIN N CONTROLLIN FREESTYLE (TikTok) I walk in the spot 30 on me and some chops,Reelaxxx,,55894,,
31/07/2021,1077630940,Cry No More,G Herbo,,30297,,
31/07/2021,482681907,Lil Uzi Vert - Top,Trackaholics,,341569,,
31/07/2021,229787464,Gassed Up,Nebu Kiniza,,1769073,,
31/07/2021,1060248796,Lil Baby, Lil Durk - Okay,,46314,,
31/07/2021,920782135,Chanel Bag Prod. @geehues x @1yeezo,KILLBUNK (@killbunk),,94753,,
31/07/2021,760419946,Me and My Guitar,A BOOGIE WIT DA HOODIE,,359226,,
31/07/2021,579632454,NLE Choppa X White $osa-Hit The Scene(Official Audio),Str8Bangerz Hit's,,439652,,
31/07/2021,969004966,NBA YoungBoy - Walk In The Rain,ABOVE ALL,,19979,,
31/07/2021,646792641,Clever - All In (feat. Polo G, G Herbo),,164351,,
31/07/2021,373181102,DARK PLACE (demo),Juice WRLD,,,,
31/07/2021,1066159183,Thot Shit,Megan Thee Stallion,,67953,,
31/07/2021,656255261,Pop Smoke - Dior,POP SMOKE,,986798,,
31/07/2021,1066292437,Feelin' Peachy,Kodak Black,,44397,,
31/07/2021,1007053408,Trendsetter (Prod. RAN),Yvng Tella,,40132,,
31/07/2021,574858791,Robbery,Juice WRLD,,1620505,,
31/07/2021,973586695,Time Today,MoneyBagg Yo,,149773,,
31/07/2021,1088499046,Pop Smoke - More Time,POP SMOKE,,20019,,
31/07/2021,1088499322,Pop Smoke - Woo Baby (feat. Chris Brown),POP SMOKE,,27023,,
31/07/2021,1088499232,Pop Smoke - Merci Beaucoup,POP SMOKE,,18366,,
31/07/2021,1083312043,MATERIALISM AS A MEANS TO AN END,$UICIDEBOY$,,33294,,
31/07/2021,1051744639,Outside - Blueface (ft. OG Bobby Billions),ethanw2,,40907,,
31/07/2021,1090451293,Kodak Black - Senseless,rapcomeup,,68810,,
31/07/2021,1086195169,MIA,ssgkobe,,17341,,
31/07/2021,1088500204,Pop Smoke - Brush Em (feat. Rah Swish),POP SMOKE,,18663,,
31/07/2021,1088500420,Pop Smoke - Beat The Speaker,POP SMOKE,,16519,,
31/07/2021,1088500051,Pop Smoke - Tell The Vision (feat. Kanye West & Pusha T),POP SMOKE,,17996,,
31/07/2021,1078392811,Lil Nas X - Industry Baby but without Jack Harlow,weyki,,17683,,
31/07/2021,1079066473,How,JayPareil,,17607,,
31/07/2021,1088500522,Pop Smoke - Manslaughter (feat. Rick Ross & The-Dream),POP SMOKE,,15443,,
31/07/2021,1088088901,Gyalis (Remix),A BOOGIE WIT DA HOODIE,,31732,,
31/07/2021,1088712469,Pop Smoke, Lil Tjay,,17195,,
31/07/2021,1084609885,BenjiBlueBills - GTFOH (Prod. MayDay),BenjiBlueBills,,7003,,
31/07/2021,1089099313,Teen Bean,Ken Carson,,17657,,
31/07/2021,1005564706,Hood Melody (feat. Youngboy Never Broke Again),DDG,,61163,,
31/07/2021,1092488809,Lil Xxel, Tyga,,31737,,
31/07/2021,741122344,Heart Gone,3xBravo,,174125,,
31/07/2021,1084280971,Run Run,Shenseea,,13824,,
31/07/2021,1091068756,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,44429,,
31/07/2021,1091006467,NOT SOBER (feat. Polo G & Stunna Gambino),The Kid LAROI.,,28024,,
31/07/2021,1043425303,HomeGirl (Werk) (feat. Renni Rucci) (Remix),D Gulley,,11248,,
31/07/2021,585341778,YG Rob x 7FN - Way Up,Yg Rob,,188342,,
31/07/2021,424809426,YNW MELLY - VIRTUAL (BLUE BALENCIAGAS),YNW Melly,,934439,,
31/07/2021,1087503007,5500 Degrees (feat. Lil Baby, 42 Dugg & Rylo Rodriguez),,17836,,
31/07/2021,658842353,Crash Flow (Aint Trippin) [feat. Taeman],Rae Rae,,267933,,
31/07/2021,1090690882,Over The Top (feat. Drake),Smiley,,20594,,
31/07/2021,1091007133,STILL CHOSE YOU (feat. Mustard),The Kid LAROI.,,14439,,
31/07/2021,953350048,santana & ka$hdami - 14 (video in desc),BabySantana,,38382,,
31/07/2021,1092197221,Lil Tecca - Money On Me,Lil Tecca ?,,18656,,
31/07/2021,793090153,Dobby,1010 Benja SL,,8880,,
31/07/2021,1091006440,SAME ENERGY,The Kid LAROI.,,11821,,
31/07/2021,1091007469,OVER YOU,The Kid LAROI.,,12695,,
31/07/2021,1089187933,Wat U Sed (feat. Iamdoechii & Kal Banx),Isaiah Rashad,,11853,,
1/8/2021,1056306229,Touchable,Remble,,157741,,
1/8/2021,1082723470,Stay (with Justin Bieber),The Kid LAROI.,,90673,,
1/8/2021,1026185437,2055,Sleepy Hallow,,181661,,
1/8/2021,1023058027,Polo G - RAPSTAR,POLO G,,570647,,
1/8/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,132213,,
1/8/2021,1039539274,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,,222020,,
1/8/2021,1071204931,Ed Sheeran - Bad Habits,Ed Sheeran,,138473,,
1/8/2021,1083383002,Nevada,YoungBoy Never Broke Again,,69907,,
1/8/2021,999006520,Drake - Wants and Needs (feat. Lil Baby),octobersveryown,,294429,,
1/8/2021,1056690214,Tell Em,cochise,,166814,,
1/8/2021,1073156011,Red Light Green Light,Baby Jesus (DaBaby),,89060,,
1/8/2021,1034990764,Wockesha,MoneyBagg Yo,,210040,,
1/8/2021,1044071974,Trippie Redd - Miss The Rage Ft. Playboi Carti,Trippie Redd,,392755,,
1/8/2021,924613324,Back In Blood (feat. Lil Durk),Pooh Shiesty,,531484,,
1/8/2021,928525519,Future & Lil Uzi Vert - Drankin N Smokin,Lil Uzi Vert,,253848,,
1/8/2021,1061728813,Late At Night,Roddy Ricch,,116825,,
1/8/2021,1020411538,4 Da Gang (with Roddy Ricch),42 Dugg,,155332,,
1/8/2021,1068407101,Ball If I Want To,Baby Jesus (DaBaby),,82517,,
1/8/2021,983561995,Calling My Phone (feat. 6lack),Lil Tjay,,563441,,
1/8/2021,951579934,NBA YoungBoy - Nevada Unreleased,slatt shah,,106190,,
1/8/2021,431054574,Gunna - Sold Out Dates Feat. Lil Baby [Prod. Turbo & Ghetto Guitar],DJ_Fly_Guy,,572263,,
1/8/2021,877107568,Stunna2Fly - Wack Jumper Remix,Stunna2Fly,,108725,,
1/8/2021,1067887690,DDG - ICarly Freestyle,D40,,,,
1/8/2021,1075291135,Cabo,BANKROL HAYDEN,,45941,,
1/8/2021,813327142,3 Headed Goat feat. Lil Baby and Polo G,Lil Durk,,605337,,
1/8/2021,1032039724,Antisocial (feat. Slump6s) [prod. Maajins x CGM],BabySantana,,108890,,
1/8/2021,1060725346,Lil Baby, Lil Durk,,90272,,
1/8/2021,1026522937,Young Thug - SKII Ft. Gunna (Prod. Wheezy) (Official Audio),Tre Savage ?,,45196,,
1/8/2021,1013619421,Tombstone,Rod Wave,,291659,,
1/8/2021,661036613,Knock Knock (prod+ Lil Tecca),SoFaygo,,269541,,
1/8/2021,1082729113,Funk Flex - Lurkin Remix (Feat. King Von & Polo G) [Unreleased],LeakWrld,,33394,,
1/8/2021,1060725400,Lil Baby, Lil Durk,,91216,,
1/8/2021,1064620738,Polo G - Toxic,POLO G,,71348,,
1/8/2021,816595933,Polo G - Martin & Gina,POLO G,,619324,,
1/8/2021,743999932,9 Times Out Of 10 (feat. Lil Baby),Big Havi,,222859,,
1/8/2021,1074518497,Tyler, The Creator feat. YoungBoy Never Broke Again and Ty Dolla $ign - WUSYANAME,,68254,,
1/8/2021,729604123,,LUCKY3RD,,94589,,
1/8/2021,937006552,Lil Baby - On Me,Lil Baby,,389016,,
1/8/2021,1052667649,Switch it Up (feat. G Herbo, No More Heroes),,59551,,
1/8/2021,1056040759,ft OGbobbybillions ,blueface,,92124,,
1/8/2021,1035859378,Final Warning,NLE Choppa,,125987,,
1/8/2021,1064621482,Polo G feat. The Kid LAROI & Lil Durk - No Return,POLO G,,88362,,
1/8/2021,959517559,GYALIS - CAPELLA GREY (prod. by CAPELLA GREY),Allepac Family,,51596,,
1/8/2021,1019737993,Spinabenz x Yungeen Ace x FastMoney Goon x Whoppa Wit Da Choppa - Who I Smoke,Yungeen Ace,,213016,,
1/8/2021,1048532914,White Teeth,YoungBoy Never Broke Again,,173798,,
1/8/2021,975542488,Pain,pinkpantheress,,112679,,
1/8/2021,373180994,All Girls Are The Same,Juice WRLD,,1896321,,
1/8/2021,840323260,CEO Trayle - Ok Cool (Prod. by Rudynovski),Q.,,44717,,
1/8/2021,998923204,Only The Family & Lil Durk - Hellcats & Trackhawks,Lil Durk,,191123,,
1/8/2021,922916881,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),The Kid LAROI.,,199528,,
1/8/2021,1087179412,Slow Motion Freestyle,Isaiah Rashad,,28940,,
1/8/2021,1084311661,Gossip ft. Too $hort (Prod. Uce Lee),Rob $TONE,,20649,,
1/8/2021,634533960,SOLVED THE PROBLEM,COMETHAZINE,,197289,,
1/8/2021,312797091,From The D To The A feat. Lil Yachty,Tee Grizzley,,1692539,,
1/8/2021,1064620216,Polo G - Black Hearted,POLO G,,70535,,
1/8/2021,855569809,HIM.,Jaywall,,138615,,
1/8/2021,1072829350,NLE Choppa -  Letter To My Daughter,Rocknroll,,17924,,
1/8/2021,1019246533,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,,107716,,
1/8/2021,1055542654,T-wayne - Player,T-wayne,,32630,,
1/8/2021,1060249351,Lil Baby, Lil Durk - How It Feels,,65203,,
1/8/2021,878028175,Moonwalking in Calabasas (Remix) [feat. Blueface],DDG,,188078,,
1/8/2021,763890439,Took Her To The O,King Von,,604400,,
1/8/2021,1042589146,Lil Tecca - Never Left,Lil Tecca ?,,127697,,
1/8/2021,1081335103,$ILKMONEY - MY POTNA DEM,jalele2Raww ?,,35609,,
1/8/2021,1052248927,Polo G & Lil Wayne - GANG GANG (with Lil Wayne),POLO G,,109581,,
