Date,ID,Title,Artist,ISRC,Playcount,,
29/07/2021,1056306229,Touchable,Remble,,6720782,,
29/07/2021,1082723470,Stay (with Justin Bieber),The Kid LAROI.,,3638909,,
29/07/2021,1026185437,2055,Sleepy Hallow,,10202034,,
29/07/2021,1023058027,Polo G - RAPSTAR,POLO G,,43050209,,
29/07/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,3772769,,
29/07/2021,1039539274,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,,12337069,,
29/07/2021,1071204931,Ed Sheeran - Bad Habits,Ed Sheeran,,6344354,,
29/07/2021,1083383002,Nevada,YoungBoy Never Broke Again,,1999640,,
29/07/2021,999006520,Drake - Wants and Needs (feat. Lil Baby),octobersveryown,,17847004,,
29/07/2021,1056690214,Tell Em,cochise,,8054848,,
29/07/2021,1073156011,Red Light Green Light,Baby Jesus (DaBaby),,3216273,,
29/07/2021,1034990764,Wockesha,MoneyBagg Yo,,10700329,,
29/07/2021,1044071974,Trippie Redd - Miss The Rage Ft. Playboi Carti,Trippie Redd,,21137392,,
29/07/2021,924613324,Back In Blood (feat. Lil Durk),Pooh Shiesty,,37541606,,
29/07/2021,928525519,Future & Lil Uzi Vert - Drankin N Smokin,Lil Uzi Vert,,16569361,,
29/07/2021,1061728813,Late At Night,Roddy Ricch,,4660607,,
29/07/2021,1020411538,4 Da Gang (with Roddy Ricch),42 Dugg,,9135728,,
29/07/2021,1068407101,Ball If I Want To,Baby Jesus (DaBaby),,2781832,,
29/07/2021,983561995,Calling My Phone (feat. 6lack),Lil Tjay,,36914607,,
29/07/2021,951579934,NBA YoungBoy - Nevada Unreleased,slatt shah,,4681354,,
29/07/2021,431054574,Gunna - Sold Out Dates Feat. Lil Baby [Prod. Turbo & Ghetto Guitar],DJ_Fly_Guy,,66354626,,
29/07/2021,877107568,Stunna2Fly - Wack Jumper Remix,Stunna2Fly,,11777861,,
29/07/2021,1067887690,DDG - ICarly Freestyle,D40,,,,
29/07/2021,1075291135,Cabo,BANKROL HAYDEN,,1922237,,
29/07/2021,813327142,3 Headed Goat feat. Lil Baby and Polo G,Lil Durk,,51240043,,
29/07/2021,1032039724,Antisocial (feat. Slump6s) [prod. Maajins x CGM],BabySantana,,5042976,,
29/07/2021,1060725346,Lil Baby, Lil Durk,,4225899,,
29/07/2021,1026522937,Young Thug - SKII Ft. Gunna (Prod. Wheezy) (Official Audio),Tre Savage ?,,3400934,,
29/07/2021,1013619421,Tombstone,Rod Wave,,19569043,,
29/07/2021,661036613,Knock Knock (prod+ Lil Tecca),SoFaygo,,16624098,,
29/07/2021,1082729113,Funk Flex - Lurkin Remix (Feat. King Von & Polo G) [Unreleased],LeakWrld,,1303018,,
29/07/2021,1060725400,Lil Baby, Lil Durk,,4224761,,
29/07/2021,1064620738,Polo G - Toxic,POLO G,,3305752,,
29/07/2021,816595933,Polo G - Martin & Gina,POLO G,,53358201,,
29/07/2021,743999932,9 Times Out Of 10 (feat. Lil Baby),Big Havi,,24160693,,
29/07/2021,1074518497,Tyler, The Creator feat. YoungBoy Never Broke Again and Ty Dolla $ign - WUSYANAME,,2527898,,
29/07/2021,729604123,,LUCKY3RD,,8358813,,
29/07/2021,937006552,Lil Baby - On Me,Lil Baby,,28395152,,
29/07/2021,1052667649,Switch it Up (feat. G Herbo, No More Heroes),,2783287,,
29/07/2021,1056040759,ft OGbobbybillions ,blueface,,4811135,,
29/07/2021,1035859378,Final Warning,NLE Choppa,,6968841,,
29/07/2021,1064621482,Polo G feat. The Kid LAROI & Lil Durk - No Return,POLO G,,4102884,,
29/07/2021,959517559,GYALIS - CAPELLA GREY (prod. by CAPELLA GREY),Allepac Family,,2491313,,
29/07/2021,1019737993,Spinabenz x Yungeen Ace x FastMoney Goon x Whoppa Wit Da Choppa - Who I Smoke,Yungeen Ace,,12439422,,
29/07/2021,1048532914,White Teeth,YoungBoy Never Broke Again,,11181545,,
29/07/2021,975542488,Pain,pinkpantheress,,4729994,,
29/07/2021,373180994,All Girls Are The Same,Juice WRLD,,189238507,,
29/07/2021,840323260,CEO Trayle - Ok Cool (Prod. by Rudynovski),Q.,,1736851,,
29/07/2021,998923204,Only The Family & Lil Durk - Hellcats & Trackhawks,Lil Durk,,12896299,,
29/07/2021,922916881,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),The Kid LAROI.,,17337569,,
29/07/2021,1087179412,Slow Motion Freestyle,Isaiah Rashad,,721688,,
29/07/2021,1084311661,Gossip ft. Too $hort (Prod. Uce Lee),Rob $TONE,,664463,,
29/07/2021,634533960,SOLVED THE PROBLEM,COMETHAZINE,,14520596,,
29/07/2021,312797091,From The D To The A feat. Lil Yachty,Tee Grizzley,,185300658,,
29/07/2021,1064620216,Polo G - Black Hearted,POLO G,,3693623,,
29/07/2021,855569809,HIM.,Jaywall,,15578637,,
29/07/2021,1072829350,NLE Choppa -  Letter To My Daughter,Rocknroll,,1450109,,
29/07/2021,1019246533,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,,6945868,,
29/07/2021,1055542654,T-wayne - Player,T-wayne,,2319221,,
29/07/2021,1060249351,Lil Baby, Lil Durk - How It Feels,,3263635,,
29/07/2021,878028175,Moonwalking in Calabasas (Remix) [feat. Blueface],DDG,,16532174,,
29/07/2021,763890439,Took Her To The O,King Von,,43264008,,
29/07/2021,1042589146,Lil Tecca - Never Left,Lil Tecca ?,,7598029,,
29/07/2021,1081335103,$ILKMONEY - MY POTNA DEM,jalele2Raww ?,,1084695,,
29/07/2021,1052248927,Polo G & Lil Wayne - GANG GANG (with Lil Wayne),POLO G,,6128085,,
29/07/2021,952032571,Still Trappin' w/ King Von,Lil Durk,,17627004,,
29/07/2021,984680650,No Hoodie,Curly J,,5160360,,
29/07/2021,1003330801,Street Runner,Rod Wave,,14363971,,
29/07/2021,1010766649,MO3 & OG Bobby Billions - Outside,Mo3,,4389359,,
29/07/2021,1052668531,24 Hours (feat. Lil Durk),A BOOGIE WIT DA HOODIE,,3525271,,
29/07/2021,1088501041,Pop Smoke - Bout A Million (feat. 21 Savage & 42 Dugg),POP SMOKE,,884180,,
29/07/2021,1088499106,Pop Smoke - 30 (feat. Bizzy Banks),POP SMOKE,,805166,,
29/07/2021,1048163956,good 4 u,Olivia Rodrigo,,7275870,,
29/07/2021,1009475770,Headshot,Lil Tjay,,15108495,,
29/07/2021,690770410,Bandit ft. NBA Youngboy,Juice WRLD,,133568953,,
29/07/2021,1084381669,Motley Crew,Post Malone,,899974,,
29/07/2021,1084815142,Prada Remix (feat. Lil Tecca) [VIDEO IN DESC],BabySantana,,852658,,
29/07/2021,850506619,Pop Smoke - What You Know Bout Love,POP SMOKE,,41682451,,
29/07/2021,1052735683,Maybach (feat. Future),42 Dugg,,2503798,,
29/07/2021,783914911,Rvssian, Lil Mosey,,28206691,,
29/07/2021,850507126,Pop Smoke - For The Night (feat. Lil Baby & DaBaby),POP SMOKE,,59490985,,
29/07/2021,339318387,XXXTENTACION - Fuck Love  (feat. Trippie Redd),XXXTENTACION,,277846608,,
29/07/2021,977984449,DUSTY LOCANE - ROLLIN N CONTROLLIN FREESTYLE (TikTok) I walk in the spot 30 on me and some chops,Reelaxxx,,5023632,,
29/07/2021,1077630940,Cry No More,G Herbo,,1035638,,
29/07/2021,482681907,Lil Uzi Vert - Top,Trackaholics,,38113350,,
29/07/2021,229787464,Gassed Up,Nebu Kiniza,,164485377,,
29/07/2021,1060248796,Lil Baby, Lil Durk - Okay,,2389098,,
29/07/2021,920782135,Chanel Bag Prod. @geehues x @1yeezo,KILLBUNK (@killbunk),,9181162,,
29/07/2021,760419946,Me and My Guitar,A BOOGIE WIT DA HOODIE,,42386764,,
29/07/2021,579632454,NLE Choppa X White $osa-Hit The Scene(Official Audio),Str8Bangerz Hit's,,53733410,,
29/07/2021,969004966,NBA YoungBoy - Walk In The Rain,ABOVE ALL,,1402160,,
29/07/2021,646792641,Clever - All In (feat. Polo G, G Herbo),,15835075,,
29/07/2021,373181102,DARK PLACE (demo),Juice WRLD,,,,
29/07/2021,1066159183,Thot Shit,Megan Thee Stallion,,2197332,,
29/07/2021,656255261,Pop Smoke - Dior,POP SMOKE,,73697848,,
29/07/2021,1066292437,Feelin' Peachy,Kodak Black,,1713083,,
29/07/2021,1007053408,Trendsetter (Prod. RAN),Yvng Tella,,4481405,,
29/07/2021,574858791,Robbery,Juice WRLD,,145479131,,
29/07/2021,973586695,Time Today,MoneyBagg Yo,,8579609,,
29/07/2021,1088499046,Pop Smoke - More Time,POP SMOKE,,586181,,
29/07/2021,1088499322,Pop Smoke - Woo Baby (feat. Chris Brown),POP SMOKE,,800067,,
29/07/2021,1088499232,Pop Smoke - Merci Beaucoup,POP SMOKE,,565339,,
29/07/2021,1083312043,MATERIALISM AS A MEANS TO AN END,$UICIDEBOY$,,742508,,
29/07/2021,1051744639,Outside - Blueface (ft. OG Bobby Billions),ethanw2,,2376800,,
29/07/2021,1090451293,Kodak Black - Senseless,rapcomeup,,1581082,,
29/07/2021,1086195169,MIA,ssgkobe,,495656,,
29/07/2021,1088500204,Pop Smoke - Brush Em (feat. Rah Swish),POP SMOKE,,500509,,
29/07/2021,1088500420,Pop Smoke - Beat The Speaker,POP SMOKE,,470232,,
29/07/2021,1088500051,Pop Smoke - Tell The Vision (feat. Kanye West & Pusha T),POP SMOKE,,512154,,
29/07/2021,1078392811,Lil Nas X - Industry Baby but without Jack Harlow,weyki,,597877,,
29/07/2021,1079066473,How,JayPareil,,670258,,
29/07/2021,1088500522,Pop Smoke - Manslaughter (feat. Rick Ross & The-Dream),POP SMOKE,,448216,,
29/07/2021,1088088901,Gyalis (Remix),A BOOGIE WIT DA HOODIE,,581591,,
29/07/2021,1088712469,Pop Smoke, Lil Tjay,,452967,,
29/07/2021,1084609885,BenjiBlueBills - GTFOH (Prod. MayDay),BenjiBlueBills,,269284,,
29/07/2021,1089099313,Teen Bean,Ken Carson,,378623,,
29/07/2021,1005564706,Hood Melody (feat. Youngboy Never Broke Again),DDG,,3377900,,
29/07/2021,1092488809,Lil Xxel, Tyga,,966641,,
29/07/2021,741122344,Heart Gone,3xBravo,,18319179,,
29/07/2021,1084280971,Run Run,Shenseea,,451220,,
29/07/2021,1091068756,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,865797,,
29/07/2021,1091006467,NOT SOBER (feat. Polo G & Stunna Gambino),The Kid LAROI.,,561373,,
29/07/2021,1043425303,HomeGirl (Werk) (feat. Renni Rucci) (Remix),D Gulley,,356493,,
29/07/2021,585341778,YG Rob x 7FN - Way Up,Yg Rob,,26842874,,
29/07/2021,424809426,YNW MELLY - VIRTUAL (BLUE BALENCIAGAS),YNW Melly,,85936864,,
29/07/2021,1087503007,"5500 Degrees (feat. Lil Baby, 42 Dugg & Rylo Rodriguez)",EST Gee,,350912,,
29/07/2021,658842353,Crash Flow (Aint Trippin) [feat. Taeman],Rae Rae,,30075592,,
30/07/2021,1056306229,Touchable,Remble,,6861516,,
30/07/2021,1082723470,Stay (with Justin Bieber),The Kid LAROI.,,3824496,,
30/07/2021,1026185437,2055,Sleepy Hallow,,10438959,,
30/07/2021,1023058027,Polo G - RAPSTAR,POLO G,,43197170,,
30/07/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,4079659,,
30/07/2021,1039539274,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,,12442144,,
30/07/2021,1071204931,Ed Sheeran - Bad Habits,Ed Sheeran,,6405623,,
30/07/2021,1083383002,Nevada,YoungBoy Never Broke Again,,2117871,,
30/07/2021,999006520,Drake - Wants and Needs (feat. Lil Baby),octobersveryown,,17940899,,
30/07/2021,1056690214,Tell Em,cochise,,8154672,,
30/07/2021,1073156011,Red Light Green Light,Baby Jesus (DaBaby),,3310003,,
30/07/2021,1034990764,Wockesha,MoneyBagg Yo,,10776739,,
30/07/2021,1044071974,Trippie Redd - Miss The Rage Ft. Playboi Carti,Trippie Redd,,21229547,,
30/07/2021,924613324,Back In Blood (feat. Lil Durk),Pooh Shiesty,,37619188,,
30/07/2021,928525519,Future & Lil Uzi Vert - Drankin N Smokin,Lil Uzi Vert,,16651573,,
30/07/2021,1061728813,Late At Night,Roddy Ricch,,4734997,,
30/07/2021,1020411538,4 Da Gang (with Roddy Ricch),42 Dugg,,9202982,,
30/07/2021,1068407101,Ball If I Want To,Baby Jesus (DaBaby),,2838549,,
30/07/2021,983561995,Calling My Phone (feat. 6lack),Lil Tjay,,36995893,,
30/07/2021,951579934,NBA YoungBoy - Nevada Unreleased,slatt shah,,4722369,,
30/07/2021,431054574,Gunna - Sold Out Dates Feat. Lil Baby [Prod. Turbo & Ghetto Guitar],DJ_Fly_Guy,,66409893,,
30/07/2021,877107568,Stunna2Fly - Wack Jumper Remix,Stunna2Fly,,11814538,,
30/07/2021,1067887690,DDG - ICarly Freestyle,D40,,,,
30/07/2021,1075291135,Cabo,BANKROL HAYDEN,,2005191,,
30/07/2021,813327142,3 Headed Goat feat. Lil Baby and Polo G,Lil Durk,,51305984,,
30/07/2021,1032039724,Antisocial (feat. Slump6s) [prod. Maajins x CGM],BabySantana,,5119228,,
30/07/2021,1060725346,Lil Baby, Lil Durk,,4273350,,
30/07/2021,1026522937,Young Thug - SKII Ft. Gunna (Prod. Wheezy) (Official Audio),Tre Savage ?,,3432573,,
30/07/2021,1013619421,Tombstone,Rod Wave,,19628497,,
30/07/2021,661036613,Knock Knock (prod+ Lil Tecca),SoFaygo,,16693559,,
30/07/2021,1082729113,Funk Flex - Lurkin Remix (Feat. King Von & Polo G) [Unreleased],LeakWrld,,1314936,,
30/07/2021,1060725400,Lil Baby, Lil Durk,,4279981,,
30/07/2021,1064620738,Polo G - Toxic,POLO G,,3358369,,
30/07/2021,816595933,Polo G - Martin & Gina,POLO G,,53430395,,
30/07/2021,743999932,9 Times Out Of 10 (feat. Lil Baby),Big Havi,,24230145,,
30/07/2021,1074518497,Tyler, The Creator feat. YoungBoy Never Broke Again and Ty Dolla $ign - WUSYANAME,,2563294,,
30/07/2021,729604123,,LUCKY3RD,,8388036,,
30/07/2021,937006552,Lil Baby - On Me,Lil Baby,,28447903,,
30/07/2021,1052667649,Switch it Up (feat. G Herbo, No More Heroes),,2841224,,
30/07/2021,1056040759,ft OGbobbybillions ,blueface,,4884194,,
30/07/2021,1035859378,Final Warning,NLE Choppa,,7017180,,
30/07/2021,1064621482,Polo G feat. The Kid LAROI & Lil Durk - No Return,POLO G,,4138413,,
30/07/2021,959517559,GYALIS - CAPELLA GREY (prod. by CAPELLA GREY),Allepac Family,,2548036,,
30/07/2021,1019737993,Spinabenz x Yungeen Ace x FastMoney Goon x Whoppa Wit Da Choppa - Who I Smoke,Yungeen Ace,,12482953,,
30/07/2021,1048532914,White Teeth,YoungBoy Never Broke Again,,11191693,,
30/07/2021,975542488,Pain,pinkpantheress,,4808531,,
30/07/2021,373180994,All Girls Are The Same,Juice WRLD,,189291443,,
30/07/2021,840323260,CEO Trayle - Ok Cool (Prod. by Rudynovski),Q.,,1785310,,
30/07/2021,998923204,Only The Family & Lil Durk - Hellcats & Trackhawks,Lil Durk,,12944988,,
30/07/2021,922916881,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),The Kid LAROI.,,17394646,,
30/07/2021,1087179412,Slow Motion Freestyle,Isaiah Rashad,,760109,,
30/07/2021,1084311661,Gossip ft. Too $hort (Prod. Uce Lee),Rob $TONE,,688314,,
30/07/2021,634533960,SOLVED THE PROBLEM,COMETHAZINE,,14554068,,
30/07/2021,312797091,From The D To The A feat. Lil Yachty,Tee Grizzley,,185358190,,
30/07/2021,1064620216,Polo G - Black Hearted,POLO G,,3727687,,
30/07/2021,855569809,HIM.,Jaywall,,15632540,,
30/07/2021,1072829350,NLE Choppa -  Letter To My Daughter,Rocknroll,,1469481,,
30/07/2021,1019246533,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,,6995427,,
30/07/2021,1055542654,T-wayne - Player,T-wayne,,2352127,,
30/07/2021,1060249351,Lil Baby, Lil Durk - How It Feels,,3294764,,
30/07/2021,878028175,Moonwalking in Calabasas (Remix) [feat. Blueface],DDG,,16580370,,
30/07/2021,763890439,Took Her To The O,King Von,,43305409,,
30/07/2021,1042589146,Lil Tecca - Never Left,Lil Tecca ?,,7636281,,
30/07/2021,1081335103,$ILKMONEY - MY POTNA DEM,jalele2Raww ?,,1111833,,
30/07/2021,1052248927,Polo G & Lil Wayne - GANG GANG (with Lil Wayne),POLO G,,6160197,,
30/07/2021,952032571,Still Trappin' w/ King Von,Lil Durk,,17662328,,
30/07/2021,984680650,No Hoodie,Curly J,,5220314,,
30/07/2021,1003330801,Street Runner,Rod Wave,,14396955,,
30/07/2021,1010766649,MO3 & OG Bobby Billions - Outside,Mo3,,4423772,,
30/07/2021,1052668531,24 Hours (feat. Lil Durk),A BOOGIE WIT DA HOODIE,,3563047,,
30/07/2021,1088501041,Pop Smoke - Bout A Million (feat. 21 Savage & 42 Dugg),POP SMOKE,,929986,,
30/07/2021,1088499106,Pop Smoke - 30 (feat. Bizzy Banks),POP SMOKE,,843731,,
30/07/2021,1048163956,good 4 u,Olivia Rodrigo,,7334819,,
30/07/2021,1009475770,Headshot,Lil Tjay,,15146671,,
30/07/2021,690770410,Bandit ft. NBA Youngboy,Juice WRLD,,133610631,,
30/07/2021,1084381669,Motley Crew,Post Malone,,934089,,
30/07/2021,1084815142,Prada Remix (feat. Lil Tecca) [VIDEO IN DESC],BabySantana,,873834,,
30/07/2021,850506619,Pop Smoke - What You Know Bout Love,POP SMOKE,,41724986,,
30/07/2021,1052735683,Maybach (feat. Future),42 Dugg,,2536444,,
30/07/2021,783914911,Rvssian, Lil Mosey,,28244229,,
30/07/2021,850507126,Pop Smoke - For The Night (feat. Lil Baby & DaBaby),POP SMOKE,,59533151,,
30/07/2021,339318387,XXXTENTACION - Fuck Love  (feat. Trippie Redd),XXXTENTACION,,277890871,,
30/07/2021,977984449,DUSTY LOCANE - ROLLIN N CONTROLLIN FREESTYLE (TikTok) I walk in the spot 30 on me and some chops,Reelaxxx,,5072440,,
30/07/2021,1077630940,Cry No More,G Herbo,,1057310,,
30/07/2021,482681907,Lil Uzi Vert - Top,Trackaholics,,38152479,,
30/07/2021,229787464,Gassed Up,Nebu Kiniza,,164521124,,
30/07/2021,1060248796,Lil Baby, Lil Durk - Okay,,2418047,,
30/07/2021,920782135,Chanel Bag Prod. @geehues x @1yeezo,KILLBUNK (@killbunk),,9204342,,
30/07/2021,760419946,Me and My Guitar,A BOOGIE WIT DA HOODIE,,42430008,,
30/07/2021,579632454,NLE Choppa X White $osa-Hit The Scene(Official Audio),Str8Bangerz Hit's,,53781027,,
30/07/2021,969004966,NBA YoungBoy - Walk In The Rain,ABOVE ALL,,1436113,,
30/07/2021,646792641,Clever - All In (feat. Polo G, G Herbo),,15869626,,
30/07/2021,373181102,DARK PLACE (demo),Juice WRLD,,,,
30/07/2021,1066159183,Thot Shit,Megan Thee Stallion,,2230766,,
30/07/2021,656255261,Pop Smoke - Dior,POP SMOKE,,73743320,,
30/07/2021,1066292437,Feelin' Peachy,Kodak Black,,1745046,,
30/07/2021,1007053408,Trendsetter (Prod. RAN),Yvng Tella,,4502112,,
30/07/2021,574858791,Robbery,Juice WRLD,,145519899,,
30/07/2021,973586695,Time Today,MoneyBagg Yo,,8608586,,
30/07/2021,1088499046,Pop Smoke - More Time,POP SMOKE,,609035,,
30/07/2021,1088499322,Pop Smoke - Woo Baby (feat. Chris Brown),POP SMOKE,,841474,,
30/07/2021,1088499232,Pop Smoke - Merci Beaucoup,POP SMOKE,,587673,,
30/07/2021,1083312043,MATERIALISM AS A MEANS TO AN END,$UICIDEBOY$,,783513,,
30/07/2021,1051744639,Outside - Blueface (ft. OG Bobby Billions),ethanw2,,2419918,,
30/07/2021,1090451293,Kodak Black - Senseless,rapcomeup,,1745937,,
30/07/2021,1086195169,MIA,ssgkobe,,521064,,
30/07/2021,1088500204,Pop Smoke - Brush Em (feat. Rah Swish),POP SMOKE,,519509,,
30/07/2021,1088500420,Pop Smoke - Beat The Speaker,POP SMOKE,,486504,,
30/07/2021,1088500051,Pop Smoke - Tell The Vision (feat. Kanye West & Pusha T),POP SMOKE,,531342,,
30/07/2021,1078392811,Lil Nas X - Industry Baby but without Jack Harlow,weyki,,615742,,
30/07/2021,1079066473,How,JayPareil,,723622,,
30/07/2021,1088500522,Pop Smoke - Manslaughter (feat. Rick Ross & The-Dream),POP SMOKE,,464696,,
30/07/2021,1088088901,Gyalis (Remix),A BOOGIE WIT DA HOODIE,,619577,,
30/07/2021,1088712469,Pop Smoke, Lil Tjay,,471188,,
30/07/2021,1084609885,BenjiBlueBills - GTFOH (Prod. MayDay),BenjiBlueBills,,270375,,
30/07/2021,1089099313,Teen Bean,Ken Carson,,397425,,
30/07/2021,1005564706,Hood Melody (feat. Youngboy Never Broke Again),DDG,,3431987,,
30/07/2021,1092488809,Lil Xxel, Tyga,,1081171,,
30/07/2021,741122344,Heart Gone,3xBravo,,18356516,,
30/07/2021,1084280971,Run Run,Shenseea,,482203,,
30/07/2021,1091068756,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,1031960,,
30/07/2021,1091006467,NOT SOBER (feat. Polo G & Stunna Gambino),The Kid LAROI.,,641329,,
30/07/2021,1043425303,HomeGirl (Werk) (feat. Renni Rucci) (Remix),D Gulley,,388655,,
30/07/2021,585341778,YG Rob x 7FN - Way Up,Yg Rob,,26876881,,
30/07/2021,424809426,YNW MELLY - VIRTUAL (BLUE BALENCIAGAS),YNW Melly,,85972465,,
30/07/2021,1087503007,5500 Degrees (feat. Lil Baby, 42 Dugg & Rylo Rodriguez),,EST Gee,419934,
30/07/2021,658842353,Crash Flow (Aint Trippin) [feat. Taeman],Rae Rae,,30108263,,
30/07/2021,1090690882,Over The Top (feat. Drake),Smiley,,446355,,
30/07/2021,1091007133,STILL CHOSE YOU (feat. Mustard),The Kid LAROI.,,372055,,
30/07/2021,953350048,santana & ka$hdami - 14 (video in desc),BabySantana,,1739980,,
31/07/2021,1056306229,Touchable,Remble,,6989492,,
31/07/2021,1082723470,Stay (with Justin Bieber),The Kid LAROI.,,4003271,,
31/07/2021,1026185437,2055,Sleepy Hallow,,10675071,,
31/07/2021,1023058027,Polo G - RAPSTAR,POLO G,,43344272,,
31/07/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,4354938,,
31/07/2021,1039539274,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,,12547517,,
31/07/2021,1071204931,Ed Sheeran - Bad Habits,Ed Sheeran,,6464684,,
31/07/2021,1083383002,Nevada,YoungBoy Never Broke Again,,2238308,,
31/07/2021,999006520,Drake - Wants and Needs (feat. Lil Baby),octobersveryown,,18034327,,
31/07/2021,1056690214,Tell Em,cochise,,8253166,,
31/07/2021,1073156011,Red Light Green Light,Baby Jesus (DaBaby),,3395458,,
31/07/2021,1034990764,Wockesha,MoneyBagg Yo,,10856839,,
31/07/2021,1044071974,Trippie Redd - Miss The Rage Ft. Playboi Carti,Trippie Redd,,21321186,,
31/07/2021,924613324,Back In Blood (feat. Lil Durk),Pooh Shiesty,,37700385,,
31/07/2021,928525519,Future & Lil Uzi Vert - Drankin N Smokin,Lil Uzi Vert,,16732881,,
31/07/2021,1061728813,Late At Night,Roddy Ricch,,4807470,,
31/07/2021,1020411538,4 Da Gang (with Roddy Ricch),42 Dugg,,9271041,,
31/07/2021,1068407101,Ball If I Want To,Baby Jesus (DaBaby),,2895280,,
31/07/2021,983561995,Calling My Phone (feat. 6lack),Lil Tjay,,37075254,,
31/07/2021,951579934,NBA YoungBoy - Nevada Unreleased,slatt shah,,4760559,,
31/07/2021,431054574,Gunna - Sold Out Dates Feat. Lil Baby [Prod. Turbo & Ghetto Guitar],DJ_Fly_Guy,,66466506,,
31/07/2021,877107568,Stunna2Fly - Wack Jumper Remix,Stunna2Fly,,11847224,,
31/07/2021,1067887690,DDG - ICarly Freestyle,D40,,,,
31/07/2021,1075291135,Cabo,BANKROL HAYDEN,,2079576,,
31/07/2021,813327142,3 Headed Goat feat. Lil Baby and Polo G,Lil Durk,,51371333,,
31/07/2021,1032039724,Antisocial (feat. Slump6s) [prod. Maajins x CGM],BabySantana,,5193963,,
31/07/2021,1060725346,Lil Baby, Lil Durk,,4323885,,
31/07/2021,1026522937,Young Thug - SKII Ft. Gunna (Prod. Wheezy) (Official Audio),Tre Savage ?,,3463510,,
31/07/2021,1013619421,Tombstone,Rod Wave,,19687965,,
31/07/2021,661036613,Knock Knock (prod+ Lil Tecca),SoFaygo,,16762553,,
31/07/2021,1082729113,Funk Flex - Lurkin Remix (Feat. King Von & Polo G) [Unreleased],LeakWrld,,1323544,,
31/07/2021,1060725400,Lil Baby, Lil Durk,,4336097,,
31/07/2021,1064620738,Polo G - Toxic,POLO G,,3409518,,
31/07/2021,816595933,Polo G - Martin & Gina,POLO G,,53500978,,
31/07/2021,743999932,9 Times Out Of 10 (feat. Lil Baby),Big Havi,,24299367,,
31/07/2021,1074518497,Tyler, The Creator feat. YoungBoy Never Broke Again and Ty Dolla $ign - WUSYANAME,,2598480,,
31/07/2021,729604123,,LUCKY3RD,,8417694,,
31/07/2021,937006552,Lil Baby - On Me,Lil Baby,,28501972,,
31/07/2021,1052667649,Switch it Up (feat. G Herbo, No More Heroes),,2898478,,
31/07/2021,1056040759,ft OGbobbybillions ,blueface,,4953357,,
31/07/2021,1035859378,Final Warning,NLE Choppa,,7066854,,
31/07/2021,1064621482,Polo G feat. The Kid LAROI & Lil Durk - No Return,POLO G,,4175209,,
31/07/2021,959517559,GYALIS - CAPELLA GREY (prod. by CAPELLA GREY),Allepac Family,,2606806,,
31/07/2021,1019737993,Spinabenz x Yungeen Ace x FastMoney Goon x Whoppa Wit Da Choppa - Who I Smoke,Yungeen Ace,,12527268,,
31/07/2021,1048532914,White Teeth,YoungBoy Never Broke Again,,11264936,,
31/07/2021,975542488,Pain,pinkpantheress,,4889564,,
31/07/2021,373180994,All Girls Are The Same,Juice WRLD,,189344277,,
31/07/2021,840323260,CEO Trayle - Ok Cool (Prod. by Rudynovski),Q.,,1832990,,
31/07/2021,998923204,Only The Family & Lil Durk - Hellcats & Trackhawks,Lil Durk,,12995166,,
31/07/2021,922916881,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),The Kid LAROI.,,17448898,,
31/07/2021,1087179412,Slow Motion Freestyle,Isaiah Rashad,,786274,,
31/07/2021,1084311661,Gossip ft. Too $hort (Prod. Uce Lee),Rob $TONE,,706042,,
31/07/2021,634533960,SOLVED THE PROBLEM,COMETHAZINE,,14587188,,
31/07/2021,312797091,From The D To The A feat. Lil Yachty,Tee Grizzley,,185417179,,
31/07/2021,1064620216,Polo G - Black Hearted,POLO G,,3761989,,
31/07/2021,855569809,HIM.,Jaywall,,15693918,,
31/07/2021,1072829350,NLE Choppa -  Letter To My Daughter,Rocknroll,,1490735,,
31/07/2021,1019246533,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,,7050242,,
31/07/2021,1055542654,T-wayne - Player,T-wayne,,2382883,,
31/07/2021,1060249351,Lil Baby, Lil Durk - How It Feels,,3327408,,
31/07/2021,878028175,Moonwalking in Calabasas (Remix) [feat. Blueface],DDG,,16627673,,
31/07/2021,763890439,Took Her To The O,King Von,,43348847,,
31/07/2021,1042589146,Lil Tecca - Never Left,Lil Tecca ?,,7672203,,
31/07/2021,1081335103,$ILKMONEY - MY POTNA DEM,jalele2Raww ?,,1138812,,
31/07/2021,1052248927,Polo G & Lil Wayne - GANG GANG (with Lil Wayne),POLO G,,6193142,,
